,RCPT0000000400,,18/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,22833.94,,,
,RCPT0000000401,,18/04/2015,,bansal suppliers,,,SUPPLIER,,,,,,,,,0.00,,,
,RCPT0000000402,,18/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,780.00,,,
,RCPT0000000403,,20/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,1800.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 15 of,,,, 17
,,,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000404,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,3400.00,,,
,RCPT0000000404,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,2300.00,,,
,RCPT0000000404,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,8000.00,,,
,RCPT0000000405,,20/04/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,2426.00,,,
,RCPT0000000406,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,3200.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,451318479.01,,,
 Warehouse No      ,,,,:,WH00002,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,:,ESS NOIDA WAREHOUSE,,,,,,,,,,,,,,,,,,
Receipt No,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000001,,29/01/2015,,,,ESS DELHI WAREHOUSE,,,WAREHOUSE,,,,,,,,,,760000.00,,,
,RCPT0000000002,,20/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,400.00,,,
,RCPT0000000003,,20/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,500.00,,,
,RCPT0000000004,,24/02/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,1260.00,,,
,RCPT0000000005,,27/02/2015,,,,Unique Process And Engravers,,,SUPPLIER,,,,,,,,,,48923.92,,,
,RCPT0000000006,,04/03/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,100.00,,,
,RCPT0000000007,,17/04/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,2599290.00,,,
,RCPT0000000007,,17/04/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,2599290.00,,,
,RCPT0000000008,,18/04/2015,,,,bansal suppliers,,,SUPPLIER,,,,,,,,,,200.00,,,
,RCPT0000000009,,18/04/2015,,,,007 BOND,,,SUPPLIER,,,,,,,,,,8764080.00,,,
,RCPT0000000009,,18/04/2015,,,,007 BOND,,,SUPPLIER,,,,,,,,,,1886998.56,,,
,RCPT0000000010,,18/04/2015,,,,007 BOND,,,SUPPLIER,,,,,,,,,,0.00,,,
,RCPT0000000011,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,3600.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,16664642.48,,,
 Warehouse No      ,,,,:,WH00009,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,:,ESS NEW WAREHOUSE,,,,,,,,,,,,,,,,,,
Receipt No,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000001,,08/01/2015,,,,ESS DELHI WAREHOUSE,,,WAREHOUSE,,,,,,,,,,1400.00,,,
,RCPT0000000002,,08/01/2015,,,,ESS DELHI WAREHOUSE,,,WAREHOUSE,,,,,,,,,,1400.00,,,
,RCPT0000000003,,08/01/2015,,,,ESS DELHI WAREHOUSE,,,WAREHOUSE,,,,,,,,,,700.00,,,
,RCPT0000000004,,15/01/2015,,,,ESS DELHI WAREHOUSE,,,WAREHOUSE,,,,,,,,,,700.00,,,
,RCPT0000000005,,12/02/2015,,,,,,,WAREHOUSE,,,,,,,,,,400.00,,,
,RCPT0000000006,,24/02/2015,,,,,,,WAREHOUSE,,,,,,,,,,98000.00,,,
,RCPT0000000007,,20/04/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,2155504.56,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,,,,Page 16 of,,,, 17
,,,,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,,RCPT0000000007,,20/04/2015,,,,Navigant Consulting,,,SUPPLIER,,,,,,,,,,46873.86,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,,2304978.42,,,
 Warehouse No      ,,,,,:,WH00016,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,,:,AZADPUR WH,,,,,,,,,,,,,,,,,,
Receipt No,,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,,RCPT0000000001,,04/03/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,120000.00,,,
,,RCPT0000000002,,04/03/2015,,,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,,1000.00,,,
,,RCPT0000000003,,04/03/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,7600000.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,,7721000.00,,,
 Warehouse No      ,,,,,:,WH00017,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,,:,HO WAREHOUSE,,,,,,,,,,,,,,,,,,
Receipt No,,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,,RCPT0000000001,,04/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,4500.00,,,
,,RCPT0000000001,,04/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,7500.00,,,
,,RCPT0000000001,,04/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,48.00,,,
,,RCPT0000000001,,04/02/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,2000.00,,,
,,RCPT0000000002,,18/03/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,5000.00,,,
,,RCPT0000000003,,18/03/2015,,,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,,50000.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,,69048.00,,,
 Warehouse No      ,,,,,:,WH00018,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,,:,ABC,,,,,,,,,,,,,,,,,,
Receipt No,,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,,RCPT0000000001,,04/03/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,7600000.00,,,
,,RCPT0000000002,,04/03/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,190000000.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,,197600000.00,,,
 Warehouse No      ,,,,,:,WH00020,,,,,,,,,,,,,,,,,,
 Warehouse Name ,,,,,:,TEST USER WEREHOUSE,,,,,,,,,,,,,,,,,,
Receipt No,,,Date,,,,Party Name,,,Type,,,Delivery Note No,,,Date,,,,Total Value,,,,
,,RCPT0000000001,,20/04/2015,,,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,,200.00,,,
Warehouse Wise Total :,,,,,,,,,,,,,,,,,,,,,200.00,,,
Organisation Wise Total :,,,,,,,,,,,,,,,,,,,,675678347.91,,,,
Grand Total :,,,,,,,,,,,,,,,,,,,,675678347.91,,,,
,"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,,,,Page 17 of,,,, 17
"----------End Of Report----------
Generated By ebizframe10",,,,,,,,,,,,,,,,,,,,,,,,
