,,PB0001242,,26-09-2015,,Purchase Invoice - Consumables,,AIREX ELECTRICALS,,07710000033,,M,,4.00,,3375.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3375.00,,,,,,,,,
,,PB0001243,,26-09-2015,,Purchase Invoice - Consumables,,YASH APPLIANCES- SUPPLIER,,02030200371,,PCS,,18.00,,15356.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15356.00,,,,,,,,,
,,PB0001244,,26-09-2015,,Purchase Invoice - Consumables,,ASIA ELECTRICALS,,,,M,,400.00,,7505.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7505.00,,,,,,,,,
,,PB0001245,,26-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5960.00,,2369779.44,,2980.00,,0.00,,0.00,,0.00,,0.00,,296222.00,,0.00,0.00,0.00,0.00,0.00,106640.00,0.00,0.00,26660.00,0.00,2796321.44,,,,,,,,,
,,PB0001246,,28-09-2015,,Purchase Invoice,,S.M.Technosales (P) Ltd.,,,,PCS,,100.00,,56000.00,,0.00,,0.00,,1120.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57120.00,,,,,,,,,
,,PB0001247,,28-09-2015,,Purchase Invoice - Consumables,,Shri Balaji House Keeping Service,,,,PCS,,1.00,,5417.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5417.00,,,,,,,,,
,,PB0001248,,28-09-2015,,Purchase Invoice - Consumables,,Mahindra Stiller Auto Trucks Ltd,,06401202147,,PCS,,2.00,,3639.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3639.00,,,,,,,,,
,,PB0001249,,28-09-2015,,Purchase Invoice,,VEDANTA LTD,,,,KG,,6150.00,,882832.50,,0.00,,0.00,,19893.00,,0.00,,0.00,,111814.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1014539.50,,,,,,,,,
,,PB0001253,,28-09-2015,,Purchase Invoice - Consumables,,HARYANA TIMBER MERCHANT,,09466300581,,PCS,,2.00,,3764.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3764.00,,,,,,,,,
,,PB0001254,,28-09-2015,,Purchase Invoice - Consumables,,Pragyan Cooltech Industries,,,,L,,40.00,,1200.00,,0.00,,0.00,,24.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1224.00,,,,,,,,,
,,PB0001255,,28-09-2015,,Purchase Invoice - Consumables,,Manish Bearing Enterprises,,,,PCS,,1.00,,109924.80,,0.00,,0.00,,2473.00,,0.00,,0.00,,13741.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126138.80,,,,,,,,,
,,PB0001256,,28-09-2015,,Purchase Invoice,,SSK CHEMICALS PVT. LTD.,,,,KG,,4200.00,,593040.00,,0.00,,0.00,,13343.00,,0.00,,0.00,,74130.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680513.00,,,,,,,,,
,,PB0001257,,28-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,210.00,,22680.00,,0.00,,0.00,,520.00,,65.00,,0.00,,0.00,,3226.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26523.00,,,,,,,,,
,,PB0001259,,28-09-2015,,Purchase Invoice - Consumables,,ELCON SYSTEMS PVT. LTD.,,,,PCS,,1.00,,240000.00,,0.00,,0.00,,4969.00,,0.00,,0.00,,8430.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253399.00,,,,,,,,,
,,PB0001260,,28-09-2015,,Purchase Invoice,,Bharat Box Company,,,,PCS,,551.00,,13775.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,551.00,0.00,0.00,138.00,0.00,14464.00,,,,,,,,,
,,PB0001261,,28-09-2015,,Purchase Invoice - Consumables,,ELCON SYSTEMS PVT. LTD.,,,,PCS,,1.00,,28000.00,,0.00,,0.00,,685.00,,0.00,,0.00,,6247.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34932.00,,,,,,,,,
,,PB0001262,,28-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6909.00,,2607739.87,,3454.50,,0.00,,0.00,,0.00,,0.00,,335087.00,,0.00,0.00,0.00,0.00,0.00,117713.00,0.00,0.00,29428.00,0.00,3086513.37,,,,,,,,,
,,PB0001263,,28-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2667.00,,1006635.15,,1333.50,,0.00,,0.00,,0.00,,0.00,,125829.00,,0.00,0.00,0.00,0.00,0.00,45299.00,0.00,0.00,11325.00,0.00,1187754.65,,,,,,,,,
,,PB0001264,,28-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,3006.00,,1134587.65,,1503.00,,0.00,,0.00,,0.00,,0.00,,145791.00,,0.00,0.00,0.00,0.00,0.00,51215.00,0.00,0.00,12804.00,0.00,1342894.65,,,,,,,,,
,,PB0001265,,29-09-2015,,Purchase Invoice,,Arvind Bearing & Mill Store,,,,PCS,,1.00,,5315.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,213.00,0.00,0.00,53.00,0.00,5581.00,,,,,,,,,
,,PB0001266,,29-09-2015,,Purchase Invoice - Consumables,,Arvind Bearing & Mill Store,,,,PCS,,14.00,,1252.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,12.00,0.00,1314.00,,,,,,,,,
,,PB0001268,,29-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2982.00,,1157016.00,,0.00,,13016.00,,0.00,,0.00,,0.00,,144627.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1314659.00,,,,,,,,,
,,PB0001269,,29-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2998.00,,1163224.00,,0.00,,13086.00,,0.00,,0.00,,0.00,,145403.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1321713.00,,,,,,,,,
,,PB0001270,,29-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6000.00,,2328000.00,,0.00,,26190.00,,0.00,,0.00,,0.00,,291000.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2645190.00,,,,,,,,,
,,PB0001271,,29-09-2015,,Purchase Invoice - Consumables,,Meena Dies Repair,,,,PCS,,10.00,,1500.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,,,,,,,,,
,,PB0001272,,29-09-2015,,Purchase Invoice - Consumables,,HIND FAB,,,,PCS,,5.00,,11750.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,,,,,,,,,
,,PB0001273,,29-09-2015,,Purchase Invoice,,Bharat Box Company,,,,PCS,,1005.00,,23868.75,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,955.00,0.00,0.00,239.00,0.00,25062.75,,,,,,,,,
,,PB0001274,,29-09-2015,,Purchase Invoice,,Seema Traders,,,,PCS,,1700.00,,6630.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6630.00,,,,,,,,,
,,PB0001275,,29-09-2015,,Purchase Invoice - Consumables,,SHREE GANESH CEMENT STORE,,,,KG,,100.00,,4250.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4250.00,,,,,,,,,
,,PB0001276,,29-09-2015,,Purchase Invoice - Consumables,,SHREE GANESH CEMENT STORE,,,,KG,,200.00,,5300.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,,,,,,,,,
,,PB0001277,,29-09-2015,,Purchase Invoice - Consumables,,SHREE GANESH CEMENT STORE,,,,KG,,1000.00,,5150.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5150.00,,,,,,,,,
,,PB0001278,,29-09-2015,,Purchase Invoice,,ANU LUBES,,,,L,,209.00,,27443.79,,0.00,,0.00,,0.00,,56.00,,0.00,,0.00,,0.00,2778.00,28.00,0.00,0.00,1212.00,0.00,0.00,303.00,0.00,31820.79,,,,,,,,,
,,PB0001279,,29-09-2015,,Purchase Invoice - Consumables,,AGGARWAL SANITARY & HARDWARE STORE,,,,PCS,,2000.00,,12000.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,1500.00,0.00,0.00,0.00,240.00,0.00,0.00,13740.00,,,,,,,,,
,,PB0001281,,29-09-2015,,Purchase Invoice,,N.K. Joy & Co.,,,,PCS,,140.00,,5954.00,,0.00,,0.00,,120.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6074.00,,,,,,,,,
,,PB0001282,,29-09-2015,,Purchase Invoice,,N.K. Joy & Co.,,,,PCS,,40.00,,8585.00,,0.00,,0.00,,172.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8757.00,,,,,,,,,
,,PB0001285,,30-09-2015,,Purchase Invoice,,MICRON WIRES AND POLYMERS PRIVATE LIMITED,,,,KG,,1600.00,,248000.00,,0.00,,0.00,,5580.00,,0.00,,0.00,,31000.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284580.00,,,,,,,,,
,,PB0001286,,30-09-2015,,Purchase Invoice - Consumables,,S.K. PLYWOOD,,07860157139,,KG,,120.00,,78120.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78120.00,,,,,,,,,
,,PB0001287,,30-09-2015,,Purchase Invoice - Consumables,,Walson Woodburn Wire Die Pvt Ltd.,,,,PCS,,5.00,,4365.00,,0.00,,0.00,,98.00,,0.00,,0.00,,546.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5009.00,,,,,,,,,
,,PB0001288,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,4976.00,,1930688.00,,2488.00,,0.00,,0.00,,0.00,,0.00,,241336.00,,0.00,0.00,0.00,0.00,0.00,86881.00,0.00,0.00,21720.00,0.00,2278137.00,,,,,,,,,
,,PB0001289,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5974.00,,2317912.00,,2987.00,,0.00,,0.00,,0.00,,0.00,,289739.00,,0.00,0.00,0.00,0.00,0.00,104306.00,0.00,0.00,26077.00,0.00,2735047.00,,,,,,,,,
,,PB0001290,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,1050.00,,407400.00,,525.00,,0.00,,0.00,,0.00,,0.00,,50925.00,,0.00,0.00,0.00,0.00,0.00,18333.00,0.00,0.00,4583.00,0.00,480716.00,,,,,,,,,
,,PB0001291,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,1050.00,,417494.70,,525.00,,0.00,,0.00,,0.00,,0.00,,52187.00,,0.00,0.00,0.00,0.00,0.00,18787.00,0.00,0.00,4697.00,0.00,492640.70,,,,,,,,,
,,PB0001292,,30-09-2015,,Purchase Invoice - Consumables,,Wirex Dies & Steel (I) Pvt. Ltd.,,,,PCS,,19.00,,25199.98,,0.00,,0.00,,567.00,,0.00,,0.00,,3150.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28916.98,,,,,,,,,
,,PB0001293,,30-09-2015,,Purchase Invoice,,ANU LUBES,,,,L,,418.00,,57274.36,,0.00,,0.00,,0.00,,67.00,,0.00,,0.00,,0.00,3336.00,33.00,0.00,0.00,2428.00,0.00,0.00,607.00,0.00,63745.36,,,,,,,,,
,,PB0001294,,30-09-2015,,Purchase Invoice,,VEDANTA LTD,,,,KG,,4122.00,,579347.10,,0.00,,0.00,,13086.00,,0.00,,0.00,,74943.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,667376.10,,,,,,,,,
,,PB0001296,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,3006.00,,1166328.00,,0.00,,13121.00,,0.00,,0.00,,0.00,,145791.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1325240.00,,,,,,,,,
,,PB0001297,,30-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,8970.00,,3480360.00,,0.00,,39154.00,,0.00,,0.00,,0.00,,435045.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3954559.00,,,,,,,,,
,,PB0001298,,30-09-2015,,Purchase Invoice,,A-One Mineral Water Industry,,,,L,,65000.00,,11700.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,1463.00,0.00,0.00,176.00,0.00,0.00,0.00,13339.00,,,,,,,,,
,, Total :,,,,,,,,,,,,712312.20,,132372997.61,,105626.50,,411952.00,,242015.80,,188.00,,1474.60,,16363264.00,,3226.00,22836.72,93.00,10174.22,5859.00,3615420.00,244.00,1302.60,903857.00,0.00,157526135.68,,,,,,,,,
,,Canceled Invoice ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice No,,,Invoice Date,,Invoice Type,,Supplier Name,,Tin No,,Unit,,Quantity,,Gross Amount,,Discount,,Additional Custom Duty,,Basic Custom Duty,,Cvd,,Ec On Purchase @2%,,Hec On Purchase @1%,,Net Amount,,,,,,,,,,,,,,,,,,,,
PB0001283,,,29-09-2015,,Purchase Invoice,,FUPAO CHEMICAL CO. LTD.,,,,KG,,16060.00,,2834120.46,,0.00,,142506.82,,286246.35,,393589.40,,13596.62,,6797.98,,,,,,,,,,,,,,,,,,,,,,
 Total :,,,,,,,,,,,,,16060.00,,42395.22,,0.00,,142506.82,,286246.35,,393589.40,,13596.62,,6797.98,,1102682949.77,,,,,,,,,,,,,,,,,,,,
,"13-Oct-2015 , 5.06 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 1 of,,,, 1
,"----------End Of Report----------
Generated By ebizframe10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
