,7,,.,,cu0.15*4SSFinePT10,,KG,500,,607.33,"303,665.00",,,,PI001909,,43.02,04-07-2015,,,PA001889,,43.02,,04-07-2015,,,,SH001918,,43.02,,,04-07-2015,,,,,,,SI001973,43.02,,,,04-07-2015,,,,,,,,,,,,,
,,Customer Name,,,,Mandeep Cables P Ltd,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - CW - ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000769,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU1.00 BARE WIRE (JW),,KG,2981,,8.50,"25,338.50",,,,PI001563,,2981,15-06-2015,,,PA001543,,2981,,15-06-2015,,,,SH001572,,2981,,,15-06-2015,,,,,,,SI001598,2981,,,,15-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000770,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.53DCFINEPT-25,,KG,4000,,493.20,"1,972,800.00",,,,PI001576,,2489.12,15-06-2015,,,PA001556,,2489.12,,15-06-2015,,,,SH001585,,2489.12,,,15-06-2015,,,,,,,SI001611,2489.12,,,,15-06-2015,,,,,,,,,,,,,
,2,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001576,,1484,15-06-2015,,,PA001556,,1484,,15-06-2015,,,,SH001585,,1484,,,15-06-2015,,,,,,,SI001611,1484,,,,15-06-2015,,,,,,,,,,,,,
,3,,.,,CU0.53DCFINEPT-25,,KG,4000,,493.20,"1,972,800.00",,,,PI001576,,2489.12,15-06-2015,,,PA001556,,2489.12,,15-06-2015,,,,SH001585,,2489.12,,,15-06-2015,,,,,,,SI001623,2489.12,,,,16-06-2015,,,,,,,,,,,,,
,4,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001576,,1484,15-06-2015,,,PA001556,,1484,,15-06-2015,,,,SH001585,,1484,,,15-06-2015,,,,,,,SI001623,1484,,,,16-06-2015,,,,,,,,,,,,,
,5,,.,,CU24MPMEDPT-25,,KG,100,,492.33,"49,233.00",,,,PI001577,,105.43,15-06-2015,,,PA001557,,105.43,,15-06-2015,,,,SH001586,,105.43,,,15-06-2015,,,,,,,SI001612,105.43,,,,15-06-2015,,,,,,,,,,,,,
,6,,.,,CU34FCMEDPT-10,,KG,250,,504.33,"126,082.50",,,,PI001577,,245.43,15-06-2015,,,PA001557,,245.43,,15-06-2015,,,,SH001586,,245.43,,,15-06-2015,,,,,,,SI001612,245.43,,,,15-06-2015,,,,,,,,,,,,,
,7,,.,,CU31FCMEDPT-10,,KG,550,,503.23,"276,776.50",,,,PI001577,,568.48,15-06-2015,,,PA001557,,568.48,,15-06-2015,,,,SH001586,,568.48,,,15-06-2015,,,,,,,SI001612,568.48,,,,15-06-2015,,,,,,,,,,,,,
,8,,.,,CU41SSFINEPT-4,,KG,600,,548.33,"328,998.00",,,,PI001577,,560.635,15-06-2015,,,PA001557,,560.635,,15-06-2015,,,,SH001586,,560.635,,,15-06-2015,,,,,,,SI001612,560.635,,,,15-06-2015,,,,,,,,,,,,,
,9,,.,,CU24MPMEDPT-25,,KG,100,,492.33,"49,233.00",,,,PI001577,,105.43,15-06-2015,,,PA001557,,105.43,,15-06-2015,,,,SH001586,,105.43,,,15-06-2015,,,,,,,SI001653,105.43,,,,17-06-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 28 of,,,,,, 50,,
,"29-Jul-2015 , 4.42 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-06-2015,,,,,,,30-06-2015
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000770,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,10,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001625,,458.155,17-06-2015,,,PA001605,,458.155,,17-06-2015,,,,SH001634,,458.155,,,17-06-2015,,,,,,,SI001666,458.155,,,,17-06-2015,,,,,,,,,,,,,
,11,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001625,,2214.965,17-06-2015,,,PA001605,,2214.965,,17-06-2015,,,,SH001634,,2214.965,,,17-06-2015,,,,,,,SI001666,2214.965,,,,17-06-2015,,,,,,,,,,,,,
,12,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001625,,458.155,17-06-2015,,,PA001605,,458.155,,17-06-2015,,,,SH001634,,458.155,,,17-06-2015,,,,,,,SI001688,458.155,,,,18-06-2015,,,,,,,,,,,,,
,13,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001625,,2214.965,17-06-2015,,,PA001605,,2214.965,,17-06-2015,,,,SH001634,,2214.965,,,17-06-2015,,,,,,,SI001688,2214.965,,,,18-06-2015,,,,,,,,,,,,,
,14,,.,,CU25MPMEDPT-25,,KG,100,,492.33,"49,233.00",,,,PI001626,,111.045,17-06-2015,,,PA001607,,111.045,,17-06-2015,,,,SH001636,,111.045,,,17-06-2015,,,,,,,SI001667,111.045,,,,17-06-2015,,,,,,,,,,,,,
,15,,.,,CU34FCMEDPT-10,,KG,250,,504.33,"126,082.50",,,,PI001626,,74.88,17-06-2015,,,PA001607,,74.88,,17-06-2015,,,,SH001636,,74.88,,,17-06-2015,,,,,,,SI001667,74.88,,,,17-06-2015,,,,,,,,,,,,,
,16,,.,,CU37FCMEDPT-10,,KG,250,,512.33,"128,082.50",,,,PI001626,,174.22,17-06-2015,,,PA001607,,174.22,,17-06-2015,,,,SH001636,,174.22,,,17-06-2015,,,,,,,SI001667,174.22,,,,17-06-2015,,,,,,,,,,,,,
,17,,.,,CU25MPMEDPT-25,,KG,100,,492.33,"49,233.00",,,,PI001626,,111.045,17-06-2015,,,PA001607,,111.045,,17-06-2015,,,,SH001636,,111.045,,,17-06-2015,,,,,,,SI001753,111.045,,,,20-06-2015,,,,,,,,,,,,,
,18,,.,,CU0.65MCFINEPT-45,,KG,750,,530.66,"397,995.00",,,,PI001654,,369.35,18-06-2015,,,PA001634,,369.35,,18-06-2015,,,,SH001663,,369.35,,,18-06-2015,,,,,,,SI001697,369.35,,,,18-06-2015,,,,,,,,,,,,,
,19,,.,,CU0.65MCFINEPT-45,,KG,750,,530.66,"397,995.00",,,,PI001654,,369.35,18-06-2015,,,PA001634,,369.35,,18-06-2015,,,,SH001663,,369.35,,,18-06-2015,,,,,,,SI001710,369.35,,,,19-06-2015,,,,,,,,,,,,,
,20,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001684,,690.5,19-06-2015,,,PA001664,,690.5,,19-06-2015,,,,SH001693,,690.5,,,19-06-2015,,,,,,,SI001729,690.5,,,,19-06-2015,,,,,,,,,,,,,
,21,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001684,,746.37,19-06-2015,,,PA001664,,746.37,,19-06-2015,,,,SH001693,,746.37,,,19-06-2015,,,,,,,SI001729,746.37,,,,19-06-2015,,,,,,,,,,,,,
,22,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001684,,690.5,19-06-2015,,,PA001664,,690.5,,19-06-2015,,,,SH001693,,690.5,,,19-06-2015,,,,,,,SI001753,690.5,,,,20-06-2015,,,,,,,,,,,,,
,23,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001684,,746.37,19-06-2015,,,PA001664,,746.37,,19-06-2015,,,,SH001693,,746.37,,,19-06-2015,,,,,,,SI001753,746.37,,,,20-06-2015,,,,,,,,,,,,,
,24,,.,,CU0.112SSFINEPT-4,,KG,300,,550.33,"165,099.00",,,,PI001708,,194.745,21-06-2015,,,PA001688,,194.745,,21-06-2015,,,,SH001717,,194.745,,,21-06-2015,,,,,,,SI001757,194.745,,,,21-06-2015,,,,,,,,,,,,,
,25,,.,,CU18.5MPMEDM-266,,KG,300,,488.33,"146,499.00",,,,PI001708,,358.28,21-06-2015,,,PA001688,,358.28,,21-06-2015,,,,SH001717,,358.28,,,21-06-2015,,,,,,,SI001757,358.28,,,,21-06-2015,,,,,,,,,,,,,
,26,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001708,,1110.885,21-06-2015,,,PA001688,,1110.885,,21-06-2015,,,,SH001717,,1110.885,,,21-06-2015,,,,,,,SI001757,1110.885,,,,21-06-2015,,,,,,,,,,,,,
,27,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001708,,1110.885,21-06-2015,,,PA001688,,1110.885,,21-06-2015,,,,SH001717,,1110.885,,,21-06-2015,,,,,,,SI001772,1110.885,,,,22-06-2015,,,,,,,,,,,,,
,28,,.,,CU0.112SSFINEPT-4,,KG,300,,550.33,"165,099.00",,,,PI001708,,194.745,21-06-2015,,,PA001688,,194.745,,21-06-2015,,,,SH001717,,194.745,,,21-06-2015,,,,,,,SI001840,194.745,,,,25-06-2015,,,,,,,,,,,,,
,29,,.,,CU0.53DCFINEPT-25,,KG,4000,,493.20,"1,972,800.00",,,,PI001767,,619.36,23-06-2015,,,PA001747,,619.36,,23-06-2015,,,,SH001776,,619.36,,,23-06-2015,,,,,,,SI001819,619.36,,,,23-06-2015,,,,,,,,,,,,,
,30,,.,,CU0.53DCFINEPT-25,,KG,4000,,493.20,"1,972,800.00",,,,PI001767,,619.36,23-06-2015,,,PA001747,,619.36,,23-06-2015,,,,SH001776,,619.36,,,23-06-2015,,,,,,,SI001825,619.36,,,,24-06-2015,,,,,,,,,,,,,
,31,,.,,CU0.112SSFINEPT-4,,KG,300,,550.33,"165,099.00",,,,PI001780,,183.485,24-06-2015,,,PA001760,,183.485,,24-06-2015,,,,SH001789,,183.485,,,24-06-2015,,,,,,,SI001835,183.485,,,,24-06-2015,,,,,,,,,,,,,
,32,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001780,,457.925,24-06-2015,,,PA001760,,457.925,,24-06-2015,,,,SH001789,,457.925,,,24-06-2015,,,,,,,SI001835,457.925,,,,24-06-2015,,,,,,,,,,,,,
,33,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001780,,341.845,24-06-2015,,,PA001760,,341.845,,24-06-2015,,,,SH001789,,341.845,,,24-06-2015,,,,,,,SI001835,341.845,,,,24-06-2015,,,,,,,,,,,,,
,34,,.,,CU0.112SSFINEPT-4,,KG,300,,550.33,"165,099.00",,,,PI001780,,183.485,24-06-2015,,,PA001760,,183.485,,24-06-2015,,,,SH001789,,183.485,,,24-06-2015,,,,,,,SI001840,183.485,,,,25-06-2015,,,,,,,,,,,,,
,35,,.,,CU0.7MPMEDPT-90,,KG,3000,,503.27,"1,509,810.00",,,,PI001780,,457.925,24-06-2015,,,PA001760,,457.925,,24-06-2015,,,,SH001789,,457.925,,,24-06-2015,,,,,,,SI001840,457.925,,,,25-06-2015,,,,,,,,,,,,,
,36,,.,,CU0.55MCFINEPT-45,,KG,6500,,532.66,"3,462,290.00",,,,PI001780,,341.845,24-06-2015,,,PA001760,,341.845,,24-06-2015,,,,SH001789,,341.845,,,24-06-2015,,,,,,,SI001840,341.845,,,,25-06-2015,,,,,,,,,,,,,
,37,,.,,CU19MPMEDM-266,,KG,50,,486.33,"24,316.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,,.,,CU21MPMEDPT-25,,KG,100,,489.33,"48,933.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Customer Name,,,,Orient Electric,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FG - SCRAP - CWW - JW - ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000771,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,COPPER SCRAP,,KG,105,,1.00,105.00,,,,PI001565,,105,15-06-2015,,,PA001545,,105,,15-06-2015,,,,SH001574,,105,,,15-06-2015,,,,,,,SI001600,105,,,,15-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000772,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,AL0.75MPMEDPT-90,,KG,300,,258.72,"77,616.00",,,,PI001578,,157.675,15-06-2015,,,PA001558,,157.675,,15-06-2015,,,,SH001587,,157.675,,,15-06-2015,,,,,,,SI001613,157.675,,,,15-06-2015,,,,,,,,,,,,,
,2,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001578,,1139.535,15-06-2015,,,PA001558,,1139.535,,15-06-2015,,,,SH001587,,1139.535,,,15-06-2015,,,,,,,SI001613,1139.535,,,,15-06-2015,,,,,,,,,,,,,
,3,,.,,AL0.75MPMEDPT-90,,KG,300,,258.72,"77,616.00",,,,PI001578,,157.675,15-06-2015,,,PA001558,,157.675,,15-06-2015,,,,SH001587,,157.675,,,15-06-2015,,,,,,,SI001615,157.675,,,,16-06-2015,,,,,,,,,,,,,
,4,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001578,,1139.535,15-06-2015,,,PA001558,,1139.535,,15-06-2015,,,,SH001587,,1139.535,,,15-06-2015,,,,,,,SI001615,1139.535,,,,16-06-2015,,,,,,,,,,,,,
,5,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001627,,1137.43,17-06-2015,,,PA001606,,1137.43,,17-06-2015,,,,SH001635,,1137.43,,,17-06-2015,,,,,,,SI001668,1137.43,,,,17-06-2015,,,,,,,,,,,,,
,6,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001627,,1137.43,17-06-2015,,,PA001606,,1137.43,,17-06-2015,,,,SH001635,,1137.43,,,17-06-2015,,,,,,,SI001689,1137.43,,,,18-06-2015,,,,,,,,,,,,,
,7,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001685,,1096.27,19-06-2015,,,PA001665,,1096.27,,19-06-2015,,,,SH001694,,1096.27,,,19-06-2015,,,,,,,SI001730,1096.27,,,,19-06-2015,,,,,,,,,,,,,
,8,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001685,,1096.27,19-06-2015,,,PA001665,,1096.27,,19-06-2015,,,,SH001694,,1096.27,,,19-06-2015,,,,,,,SI001731,1096.27,,,,20-06-2015,,,,,,,,,,,,,
,9,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001709,,638.36,21-06-2015,,,PA001689,,638.36,,21-06-2015,,,,SH001718,,638.36,,,21-06-2015,,,,,,,SI001758,638.36,,,,21-06-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 29 of,,,,,, 50,,
,"29-Jul-2015 , 4.42 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-06-2015,,,,,,,30-06-2015
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000772,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,10,,.,,AL22DCMEDPT-90,,KG,5000,,310.90,"1,554,500.00",,,,PI001709,,638.36,21-06-2015,,,PA001689,,638.36,,21-06-2015,,,,SH001718,,638.36,,,21-06-2015,,,,,,,SI001773,638.36,,,,22-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,15-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000773,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.5DCFINEPT-90,,KG,240,,501.10,"120,264.00",,,,PI001596,,165.77,16-06-2015,,,PA001576,,165.77,,16-06-2015,,,,SH001605,,165.77,,,16-06-2015,,,,,,,SI001635,165.77,,,,16-06-2015,,,,,,,,,,,,,
,2,,.,,CU0.35MCFINEPT-90,,KG,360,,519.10,"186,876.00",,,,PI001596,,165.27,16-06-2015,,,PA001576,,165.27,,16-06-2015,,,,SH001605,,165.27,,,16-06-2015,,,,,,,SI001635,165.27,,,,16-06-2015,,,,,,,,,,,,,
,3,,.,,CU0.6DCFINEPT-90,,KG,750,,499.10,"374,325.00",,,,PI001596,,406.545,16-06-2015,,,PA001576,,406.545,,16-06-2015,,,,SH001605,,406.545,,,16-06-2015,,,,,,,SI001635,406.545,,,,16-06-2015,,,,,,,,,,,,,
,4,,.,,CU1DCMEDPT-90,,KG,1949,,498.10,"970,796.90",,,,PI001596,,499.48,16-06-2015,,,PA001576,,499.48,,16-06-2015,,,,SH001605,,499.48,,,16-06-2015,,,,,,,SI001635,499.48,,,,16-06-2015,,,,,,,,,,,,,
,5,,.,,CU0.95DCMEDPT-90,,KG,2070,,498.10,"1,031,067.00",,,,PI001596,,201.31,16-06-2015,,,PA001576,,201.31,,16-06-2015,,,,SH001605,,201.31,,,16-06-2015,,,,,,,SI001635,201.31,,,,16-06-2015,,,,,,,,,,,,,
,6,,.,,CU0.55DCFINEPT-90,,KG,2122,,503.10,"1,067,578.20",,,,PI001596,,733.475,16-06-2015,,,PA001576,,733.475,,16-06-2015,,,,SH001605,,733.475,,,16-06-2015,,,,,,,SI001635,733.475,,,,16-06-2015,,,,,,,,,,,,,
,7,,.,,CU0.58DCMEDPT-90,,KG,2659,,501.10,"1,332,424.90",,,,PI001596,,752.01,16-06-2015,,,PA001576,,752.01,,16-06-2015,,,,SH001605,,752.01,,,16-06-2015,,,,,,,SI001635,752.01,,,,16-06-2015,,,,,,,,,,,,,
,8,,.,,CU0.5DCFINEPT-90,,KG,240,,501.10,"120,264.00",,,,PI001596,,165.77,16-06-2015,,,PA001576,,165.77,,16-06-2015,,,,SH001605,,165.77,,,16-06-2015,,,,,,,SI001651,165.77,,,,17-06-2015,,,,,,,,,,,,,
,9,,.,,CU0.35MCFINEPT-90,,KG,360,,519.10,"186,876.00",,,,PI001596,,165.27,16-06-2015,,,PA001576,,165.27,,16-06-2015,,,,SH001605,,165.27,,,16-06-2015,,,,,,,SI001651,165.27,,,,17-06-2015,,,,,,,,,,,,,
,10,,.,,CU0.6DCFINEPT-90,,KG,750,,499.10,"374,325.00",,,,PI001596,,406.545,16-06-2015,,,PA001576,,406.545,,16-06-2015,,,,SH001605,,406.545,,,16-06-2015,,,,,,,SI001651,406.545,,,,17-06-2015,,,,,,,,,,,,,
,11,,.,,CU1DCMEDPT-90,,KG,1949,,498.10,"970,796.90",,,,PI001596,,499.48,16-06-2015,,,PA001576,,499.48,,16-06-2015,,,,SH001605,,499.48,,,16-06-2015,,,,,,,SI001651,499.48,,,,17-06-2015,,,,,,,,,,,,,
,12,,.,,CU0.95DCMEDPT-90,,KG,2070,,498.10,"1,031,067.00",,,,PI001596,,201.31,16-06-2015,,,PA001576,,201.31,,16-06-2015,,,,SH001605,,201.31,,,16-06-2015,,,,,,,SI001651,201.31,,,,17-06-2015,,,,,,,,,,,,,
,13,,.,,CU0.55DCFINEPT-90,,KG,2122,,503.10,"1,067,578.20",,,,PI001596,,733.475,16-06-2015,,,PA001576,,733.475,,16-06-2015,,,,SH001605,,733.475,,,16-06-2015,,,,,,,SI001651,733.475,,,,17-06-2015,,,,,,,,,,,,,
,14,,.,,CU0.58DCMEDPT-90,,KG,2659,,501.10,"1,332,424.90",,,,PI001596,,752.01,16-06-2015,,,PA001576,,752.01,,16-06-2015,,,,SH001605,,752.01,,,16-06-2015,,,,,,,SI001651,752.01,,,,17-06-2015,,,,,,,,,,,,,
,15,,.,,CU0.45DCFINEPT-90,,KG,303,,501.10,"151,833.30",,,,PI001683,,153.455,19-06-2015,,,PA001663,,153.455,,19-06-2015,,,,SH001692,,153.455,,,19-06-2015,,,,,,,SI001728,153.455,,,,19-06-2015,,,,,,,,,,,,,
,16,,.,,CU0.8DCMEDPT-90,,KG,1170,,499.10,"583,947.00",,,,PI001683,,326.19,19-06-2015,,,PA001663,,326.19,,19-06-2015,,,,SH001692,,326.19,,,19-06-2015,,,,,,,SI001728,326.19,,,,19-06-2015,,,,,,,,,,,,,
,17,,.,,CU1DCMEDPT-90,,KG,1949,,498.10,"970,796.90",,,,PI001683,,751.81,19-06-2015,,,PA001663,,751.81,,19-06-2015,,,,SH001692,,751.81,,,19-06-2015,,,,,,,SI001728,751.81,,,,19-06-2015,,,,,,,,,,,,,
,18,,.,,CU0.95DCMEDPT-90,,KG,2070,,498.10,"1,031,067.00",,,,PI001683,,714.15,19-06-2015,,,PA001663,,714.15,,19-06-2015,,,,SH001692,,714.15,,,19-06-2015,,,,,,,SI001728,714.15,,,,19-06-2015,,,,,,,,,,,,,
,19,,.,,CU0.55DCFINEPT-90,,KG,2122,,503.10,"1,067,578.20",,,,PI001683,,325.93,19-06-2015,,,PA001663,,325.93,,19-06-2015,,,,SH001692,,325.93,,,19-06-2015,,,,,,,SI001728,325.93,,,,19-06-2015,,,,,,,,,,,,,
,20,,.,,CU0.58DCMEDPT-90,,KG,2659,,501.10,"1,332,424.90",,,,PI001683,,653.105,19-06-2015,,,PA001663,,653.105,,19-06-2015,,,,SH001692,,653.105,,,19-06-2015,,,,,,,SI001728,653.105,,,,19-06-2015,,,,,,,,,,,,,
,21,,.,,CU0.35MCFINEPT-90,,KG,360,,519.10,"186,876.00",,,,PI001767,,167.09,23-06-2015,,,PA001747,,167.09,,23-06-2015,,,,SH001776,,167.09,,,23-06-2015,,,,,,,SI001819,167.09,,,,23-06-2015,,,,,,,,,,,,,
